file_path,song_key,lyrics,updated_at,updated_by
오하나님온땅위에.jpg,,"오 하나님 온땅위에 위대하신 주이름

오 하나님 오땅위에 위대하신 주이름

찬양과 영광을 주님께

거룩하신 주이름 찬양

존귀와 경배 주님께 

영광을 돌리세",2026-02-24 08:37:51,jbpar
오하나님온땅위에_오하나님_0695.jpg,,"오 하나님 온땅위에 위대하신 주이름

오 하나님 오땅위에 위대하신 주이름

찬양과 영광을 주님께

거룩하신 주이름 찬양

존귀와 경배 주님께 

영광을 돌리세",2026-02-24 08:37:51,jbpar
오하나님전능의왕.jpg,,"1) 오 하나님 전능의 왕
    하늘과 땅의 주관자가 되시네
    사망 권세 이기신 주
    주님의 승리 노래하리라
    갇힌 자들에게 자유 주시도다
    주님의 능력 원수 묶으시네
    주의 이름 부를 때 
    모든 영들 두려워 떠네
    예수 결박 푸셨도다

2) 지옥 권세 무너지리
    부활의 주님 자유함 주시도다
    예수 이름 능력으로
    주님의 승리 선포하리라
    갇힌 자들에게 자유 주시도다
    주님의 능력 원수 묶으시네
    주의 이름 부를 때
    모든 영들 두려워 떠네
    예수 결박 푸셨도다

    갇힌 자들에게 자유 주시도다
    주님의 능력 원수 묶으시네
    주의 이름 부를 때
    모든 영들 두려워 떠네
    예수 결박 푸셨도다
    예수 결박 푸셨도다(×2)",2026-02-24 08:37:51,jbpar
오하나님주를찬양하리_오하나님_0204.jpg,,"시편118:28
오 하나님 주를 찬양하리
오 하나님 주를 높이리
오 주께 감사하리 선하신 주
인자하심이 영원하리",2026-02-24 08:37:51,jbpar
오할렐루야우리다함께_오할렐루야_0438.jpg,,"정현섭
오 할렐루야 우리다함께 하나되어 찬양해요
오 할렐루야 모두 손잡고 기쁜노래 불러요
오 할렐루야 우리다함께 하나되어 찬양해요
오 할렐루야 모두 손잡고 기쁜노래 불러요
기쁠 때나 슬플 때나 어느때든지 모두 주를 찬양합시다
강한자나 약한자나 어느누구나 모두 주를 찬양합시다
오 할렐루야 우리다함께 하나되어 찬양해요
오 할렐루야 모두 손잡고 기쁜노래 불러요
오 할렐루야 우리다함께
하나되어 찬양해요
오 할렐루야 모두 손잡고 기쁜노래 불러요",2026-02-24 08:37:51,jbpar
오형제여오자매여_주님 곁으로_1025.jpg,,"주숙일 사,곡
2절 작자미상
오 형제여 오 자매여 이제 그만 주님 곁으로
자비한 주님 안타까워서
아마 울고 계실거야
기도를 해요 찬송을 해요
주님 나를 위해
아버지께 간구하듯이
나의 사랑 나의 생명
우리 주님위해 우리
주님 위해
오 형제여 오 자매여 이제 그만 주님 곁으로
나간
자식을 기다리는 우리 주님 품안으로
사망의 길을 돌아서서
주님
나를 위해 예비하신 영생의 길로
나의 사랑 나의 생명
우리 주님위해
우리 주님 위해",2026-02-24 08:37:51,jbpar
오호라나는곤고한사람_오호라나는_1282.jpg,,"오호라 나는 곤고한 사람 하나님의 법과 죄의 법이 싸우는
이
사망의 몸에서 누가 나를 건져내랴
음 오호라 나는 곤고한 사람 하나님의
법과 죄의 법이 싸우는
이 사망의 몸에서 누가 나를 건져내랴
그러나
내겐 십자가밖에 자랑할 것 자랑할 것 없나니
내속에 계시는 주를
위해 서라면 죽음도 유익함이라
그러나 내겐 십자가밖에 자랑할 것
자랑할 것 없나니
내속에 계시는 주를 위해 서라면 죽음도 유익함이라",2026-02-24 08:37:51,jbpar
온갖두려움과모든_온갖두려움과_1239.jpg,,"온갖 두려움과 모든 근심 저 멀리에 던져 버리오면
주님 아름다움
생각할 때 내 마음엔 큰 기쁨 이 넘치네
주님은 저 하늘 펼치시고
태양과 바다 꽃 만드셨네
그러나 주님의 가장 귀한 선물은 생명과
사랑의 은혜
모든 슬픔과 모든 괴롬 내 주님께 모두 맡기오면
주님
사랑으로 온세상은 더아름답고 참 평안 하여라
어느날 당신이 부르시면
나는 머나먼 길 떠나려네
높은산 계곡에 사랑의 내 주님을 소리높여
찬미하리라",2026-02-24 08:37:51,jbpar
온땅과만민들아.jpg,,"온 땅과 만민들아
주의 음성 듣고 모두 기뻐하라
산들과 나무들도 즐겁게 춤추며
함께 손뼉 쳐라
모두 다 소리 높여
주님 찬양해 힘 있게 찬양해
외치세 온 세상에 열방과 만민을
주가 통치하네
사랑과 정의를 주시는 주
영원한 그의 나라
좌우에 날이 선 검과 같은
진리의 그분 말씀 승리해",2026-02-24 08:37:51,jbpar
온땅과만민들아_온땅과만민들아_0186.jpg,,"온 땅과 만민들아
주의 음성 듣고 모두 기뻐하라
산들과 나무들도 즐겁게 춤추며
함께 손뼉 쳐라
모두 다 소리 높여
주님 찬양해 힘 있게 찬양해
외치세 온 세상에 열방과 만민을
주가 통치하네
사랑과 정의를 주시는 주
영원한 그의 나라
좌우에 날이 선 검과 같은
진리의 그분 말씀 승리해",2026-02-24 08:37:51,jbpar
온땅위에기쁜소식을_가서전하세_1485.jpg,,"1
온 땅위에 기쁜 소식을 전하세
가서 전하세 왕의 왕되신
어린양 예수
예수 그리스도를 길이요 생명이요 진리이신 예수
저를
믿는 자마다 구원을 얻으리라
2
온 땅위에 복된 소식을 전하세
가서 전하세 세상 빛으로 오신 예수
예수 그리스도를 길이요
생명이요 진리이신 예수
저를 믿는 자마다 영생을 얻으리라
(후렴)
전하세
가서 전하세 증인되어 복음 전하세
전하세 가서 전하세 하나님 사랑을
전하세
가서 전하세 증인되어 복음 전하세
전하세 가서 전하세 하나님 사랑을
전하세
가서 전하세 증인되어 복음 전하세
전하세 가서 전하세 하나님 사랑을
하나님 사랑을 하나님 사랑",2026-02-24 08:37:51,jbpar
온땅은하나님의.jpg,,"부른 이 : 이무하, 부흥한국싱어즈
수록 앨범 : 부흥 2003 ~ 한라에서백두까지백두에서땅끝까지
부른 노래 : 온 땅은 하나님의 성소


온 땅은 하나님의 성소 네가 선 곳 거룩한 땅
너는 이제 너의 신을 벗고 주님을 섬기라
온 땅은 하나님의 성소 하늘 은혜 열리는 땅
너는 이제 너의 힘을 다해 주님을 섬기라

너는 온 땅이 온 땅이 주 영광 보게 하라 온 땅이
너는 온 땅이 온 땅이 주 노래하게 하라 온 땅이

이 땅은 하나님의 동산 주가 주신 소명의 땅
너는 이제 손에 쟁기 잡고 주 위해 일하라
이 땅은 하나님의 동산 하늘 열매 열리는 땅
너는 이제 너의 삶을 다해 주 위해 일하라

너는 이 땅이 이 땅이 주 영광보게 하라 이 땅이
너는 이 땅이 이 땅이 주 노래하게 하라 이 땅이

너는 온 땅이 온 땅이 주 영광 보게 하라 온 땅이
너는 온 땅이 온 땅이 주 노래하게 하라 온 땅이",2026-02-24 08:37:51,jbpar
온땅이여노래하라_온땅이여_0352.jpg,,"고재경
온땅이여 노래하라 저산맥에서 수평선 넘어
온땅이여 노래하라 주님을 온땅에 외칠찌어다
주님이 다시 오실 그날에 영광중에 임하실 그날에
모든 민족과 모든 백성이 주 영광 선포하라
온땅이여 노래하라 저산맥에서 수평선 넘어
온땅이여 노래하라 주님을 온땅에 외칠찌어다",2026-02-24 08:37:51,jbpar
온땅이여여호와께_시편100_0286.jpg,,"온 땅이여 여호와께 즐거운 찬송을 부를지어다
기쁨으로 여호와를 섬기며 노래하면서 그의 앞에 나아갈지어다
온 땅이여 여호와께 즐거운 찬송을 부를지어다
기쁨으로 여호와를 섬기며 노래하면서 그의 앞에 나아갈지어다
여호와가 우리 하나님이신줄 너희는 알지어다
그는 우리를 지으신 이요 우리는 그의 것이니
그의 백성이요 그의 기르시는 양이로다
온 땅이여 여호와께 즐거운 찬송을 부를지어다
기쁨으로 여호와를 섬기며 노래하면서 그의 앞에 나아갈지어다
여호와가 우리 하나님이신줄 너희는 알지어다
그는 우리를 지으신 이요 우리는 그의 것이니
그의 백성이요 그의 기르시는 양이로다
여호와가 우리 하나님이신줄 너희는 알지어다
그는 우리를 지으신 이요 우리는 그의 것이니
그의 백성이요 그의 기르시는 양이로다",2026-02-24 08:37:51,jbpar
온땅이여주를찬양.jpg,,"온 땅이여 주를 찬양 날마다 주를 찬양하세
주의 기사와 주의 영광 온 땅에 널리 알려졌네
위대하신 주 그의 힘과 위엄을 기뻐하라 주의 다스리심을(×3)

온 땅이여 주를 찬양 날마다 주를 찬양하세
주의 기사와 주의 영광 온 땅에 널리 알려졌네",2026-02-24 08:37:51,jbpar
온땅이여주를찬양_온땅이여주를찬양_0332.jpg,,"온 땅이여 주를 찬양 날마다 주를 찬양하세
주의 기사와 주의 영광 온 땅에 널리 알려졌네
위대하신 주 그의 힘과 위엄을 기뻐하라 주의 다스리심을(×3)

온 땅이여 주를 찬양 날마다 주를 찬양하세
주의 기사와 주의 영광 온 땅에 널리 알려졌네",2026-02-24 08:37:51,jbpar
온맘다해주.jpg,,"온 맘다 해 주 사랑하라 
생명 다해 주 사랑하라 

뜻을 다하 여 주 사랑하라 
온맘다해 생명다해 주 사랑해

사랑해요존귀하신 주 사랑해요
사랑해요 큰 일행 하 셨네

사랑해요 더욱 사랑해
온맘다해 생명다해 주 사랑해",2026-02-24 08:37:51,jbpar
온맘다해주사랑하라_온맘다해주사랑_0478.jpg,,"온 맘다 해 주 사랑하라 
생명 다해 주 사랑하라 

뜻을 다하 여 주 사랑하라 
온맘다해 생명다해 주 사랑해

사랑해요존귀하신 주 사랑해요
사랑해요 큰 일행 하 셨네

사랑해요 더욱 사랑해
온맘다해 생명다해 주 사랑해",2026-02-24 08:37:51,jbpar
온맘으로송축하리.jpg,,"온 맘으로 송축하리 
생명다해 주 섬기리

나의 왕 나의 힘 
내 모든 것 드려 
주 경배 경배해 
내 삶을 드려 주께 경배드리리
내 삶을 드려 주께 경배 경배드리리",2026-02-24 08:37:51,jbpar
온맘으로송축하리_온맘으로송축하리_0700.jpg,,"온 맘으로 송축하리 
생명다해 주 섬기리

나의 왕 나의 힘 
내 모든 것 드려 
주 경배 경배해 
내 삶을 드려 주께 경배드리리
내 삶을 드려 주께 경배 경배드리리",2026-02-24 08:37:51,jbpar
온맘으로주를찬양_온맘으로주를찬양_0245.jpg,,"온맘으로 주를 찬양 보좌위에 계신 주를 찬양해
온맘으로 주를 찬양 홀로 영광 받으소서 살아계신주",2026-02-24 08:37:51,jbpar
온백성손뼉치며_온백성손뼉치며_0099.jpg,,"99. 온백성 손뼉치며
99. 온백성 손뼉치며
CLAP YOUR HANDS
온백성 손뼉치며 승리의 소리로 주께 외쳐
온백성 손뼉치며 찬양의 소리로 외치라
호산나 호산나 승리의 소리로 주께 외쳐
찬양 찬양 찬양의 소리로 외치라",2026-02-24 08:37:51,jbpar
온세계위에.jpg,,"온 세계 위에 온 세계 위에 

주님의 성령이 온 세계 위에 

주님의 강물이 흘러 넘치네 

주 임재 하시네 온 세계 위에 

온 열방 가운데 주 크신 사랑 

주 성령 임하네 온 세계 위에 

온 세계 위에 온 세계 위에 

주님의 성령이 온 세계 위에 

주 승리의 깃발 찬양의 물결 

주 임재하시네 온 세계 위에 

분열은 그치고 우린 하나됐네 

주 성령 임하네 온 세계 위에",2026-02-24 08:37:51,jbpar
온세상들으라.jpg,,"1. 온 세상 들으라 주의 주 경배해
   열방의 족속들아 주 행한 일 찬양하라
2. 깊고도 넓은 사랑 하늘로 임하네
   독생자 주셨으니 죽으시고 부활했네

(*)세상에 외쳐라 주님이 행하신 일
   소리쳐 찬양해 주의 통치를 기뻐하라

3. 주 이름 찬양하라 만물이 보겠네
   공의로 이 세상을 심판하러 주 오시네",2026-02-24 08:37:51,jbpar
온세상들으라_온세상들으라_0689.jpg,,"1. 온 세상 들으라 주의 주 경배해
   열방의 족속들아 주 행한 일 찬양하라
2. 깊고도 넓은 사랑 하늘로 임하네
   독생자 주셨으니 죽으시고 부활했네

(*)세상에 외쳐라 주님이 행하신 일
   소리쳐 찬양해 주의 통치를 기뻐하라

3. 주 이름 찬양하라 만물이 보겠네
   공의로 이 세상을 심판하러 주 오시네",2026-02-24 08:37:51,jbpar
온세상만드신.jpg,,"온 세상 만드신 주 손길
온 하늘 외쳐 주 경배해
온 만물 다스린 주 손길
무엇도 비교할 수 없네
이 땅에 가득한 주 영광
이 땅에 가득한 주 사랑
이 땅에 가득한 주 영광
온 땅에 흘러 넘쳐 흐르네
산과 구름과 시내와 푸른 들판과 하늘
그 안에서 나 주 아름다움 보네
산과 구름과 시내와 푸른 들판과 하늘
그 안에서 나 주 아름다움 보네
온 세상 만드신 주 손길
온 하늘 외쳐 주 경배해
온 만물 다스린 주 손길
무엇도 비교할 수 없네
이 땅에 가득한 주 영광
이 땅에 가득한 주 사랑
이 땅에 가득한 주 영광
온 땅에 흘러 넘쳐 흐르네
산과 구름과 시내와 푸른 들판과 하늘
그 안에서 나 주 아름다움 보네
산과 구름과 시내와 푸른 들판과 하늘
그 안에서 나 주 아름다움 보네
산과 구름과 시내와 푸른 들판과 하늘
그 안에서 나 주 아름다움 보네
산과 구름과 시내와 푸른 들판과 하늘
그 안에서 나 주 아름다움 보네",2026-02-24 08:37:51,jbpar
온세상위하여나복음전하리_온세상위하여_1416.jpg,,"온 세상위하여 나 복음 전하리
만백성 모두 나와서 주 말씀 들어라
죄중에
빠져서 헤매는 자들아
주님의음성 곧듣고 너 구원 받아라
전하고
기도해 매일 증인 되리라
세상 모든 사람들 듣고 그 사랑 알도록
온
세상 위하여 이 복음 전하리
저 죄인 회개 하고서 주 예수 믿어라
이
세상 구하려 주 돌아가신 것
나 증거하지 않으면 그 사랑 모르리
전하고
기도해 매일 증인 되리라
세상 모든 사람들 듣고 그 사랑 알도록",2026-02-24 08:37:51,jbpar
온세상위한십자가_온세상위한십자가_0899.jpg,,"온 세상 위한 십자가 드 높이 섰도다 

주 예수의 피 강같이 온 땅에 흐르네 


그 피를 의지하는 자 새사람 되어서 

주 예수 사랑 가지고 강같이 흐르네",2026-02-24 08:37:51,jbpar
온세상이어두워캄캄하나_95.gif,,"< 온 세상이 어두워 캄캄하나 >

온 세상이 어두워 캄캄하나 이 세상의 빛은 예수-
주 예수의 영광이 햇빛같아 이 세상의 빛은 예수-
이 빛으로 다 나아오라 밝은 그 빛 날 비춰주어
어둡던 눈 곧 밝았도다- 이 세상의 빛은 예수-.

주 예수를 믿으면 어둠없네. 이 세상의 빛은 예수-
그 말씀을 따라서 살아가리. 이 세상의 빛은 예수-
이 빛으로 다 나아오라 밝은 그 빛 날 비춰주어
어둡던 눈 곧 밝았도다- 이 세상의 빛은 예수-.

- ♪ ♬ ♪ -

죄 가운데 눈멀어 사는 자여- 이 세상의 빛은 예수-
주 이름을 믿으면 눈밝으리. 이 세상의 빛은 예수-
이 빛으로 다 나아오라 밝은 그 빛 날 비춰주어
어둡던 눈 곧 밝았도다- 이 세상의 빛은 예수-.

저 천국엔 햇빛이 쓸데없네. 저 세상의 빛도 예수-
그 높으신 곳에도 빛이시라- 저 세상의 빛도 예수-
이 빛으로 다 나아오라 밝은 그 빛 날 비춰주어
어둡던 눈 곧 밝았도다- 이 세상의 빛은 예수-.",2026-02-24 08:37:51,jbpar
온세상이캄캄하여서_96.gif,,"< 온 세상이 캄캄하여서 >

온 세상이 캄캄하여서 참빛이 없었더니 
그 빛나는 영광 나타나 온세계 비치었네.
영광 영광의 주- 영광 영광의 주-
밝은 그 빛 내게 비치었네-. 
영광 영광의 주- 영광 영광의 주- 
이세상의 빛은 오직 예수라-.

주 말씀을 믿는 사람은 그 맘이 시원하고 
주 명령을 준행하는 자 그 길이 환하겠네 
영광 영광의 주- 영광 영광의 주-
밝은 그 빛 내게 비치었네-. 
영광 영광의 주- 영광 영광의 주- 
이세상의 빛은 오직 예수라-.

죄 가운데 사는 사람은 그 눈이 어두워도 
그 죄악을 씻는 날에는 그 눈이 밝아지네 
영광 영광의 주- 영광 영광의 주-
밝은 그 빛 내게 비치었네-. 
영광 영광의 주- 영광 영광의 주- 
이세상의 빛은 오직 예수라-.",2026-02-24 08:37:51,jbpar
온세상이캄캄하여서_온세상이캄캄하여서_0213.jpg,,"< 온 세상이 캄캄하여서 >

온 세상이 캄캄하여서 참빛이 없었더니 
그 빛나는 영광 나타나 온세계 비치었네.
영광 영광의 주- 영광 영광의 주-
밝은 그 빛 내게 비치었네-. 
영광 영광의 주- 영광 영광의 주- 
이세상의 빛은 오직 예수라-.

주 말씀을 믿는 사람은 그 맘이 시원하고 
주 명령을 준행하는 자 그 길이 환하겠네 
영광 영광의 주- 영광 영광의 주-
밝은 그 빛 내게 비치었네-. 
영광 영광의 주- 영광 영광의 주- 
이세상의 빛은 오직 예수라-.

죄 가운데 사는 사람은 그 눈이 어두워도 
그 죄악을 씻는 날에는 그 눈이 밝아지네 
영광 영광의 주- 영광 영광의 주-
밝은 그 빛 내게 비치었네-. 
영광 영광의 주- 영광 영광의 주- 
이세상의 빛은 오직 예수라-.",2026-02-24 08:37:51,jbpar
온세상죄지고가신_온세상죄지고가신_0217.jpg,,"온세상 죄 지고가신 하나님 어린양 보라
나의 죄 사하시려고 아버지품 떠나셨네
하나님의 어린양 아름다우신 주님을 사랑합니다
그 피로 날 씻기소서 하나님 어린양 예수

하나님의 어린양을 십자가에 못박았네
겸손의 왕을 비웃고 경멸하며 죽였네
하나님의 어린양 아름다우신 주님을 사랑합니다
그 피로 날 씻기소서 하나님 어린양 예수

난 길잃고 방황했네 죽어야 할 이 죄인을
지팡이와 막대기로 날 인도하여 주셨네
하나님의 어린양 아름다우신 주님을 사랑합니다
그 피로 날 씻기소서 하나님 어린양 예수

하나님의 어린양 아름다우신 주님을 사랑합니다
그 피로 날 씻기소서 하나님 어린양 예수",2026-02-24 08:37:51,jbpar
온세상창조주(Winning all)A.jpg,A,"온 세상 창조주
온 세상 구원자
모든 것 이기신
능력의 하나님
하나님 열방을
우리게 주셨네
그 명령 따라서
열방을 취하리
모든 만물 주를 찬양해
모든 민족 주께 경배해
모두 승리하리
열방 얻게 되리
하나님께서 통치하시네
모두 승리하리
열방 얻게 되리
위대하신 왕 여호와
온 세상 창조주
온 세상 구원자
모든 것 이기신
능력의 하나님
하나님 열방을
우리게 주셨네
그 명령 따라서
열방을 취하리
모든 만물 주를 찬양해
모든 민족 주께 경배해
모두 승리하리
열방 얻게 되리
하나님께서 통치하시네
모두 승리하리
열방 얻게 되리
위대하신 왕 여호와
모두 승리하리
열방 얻게 되리
하나님께서 통치하시네
모두 승리하리
열방 얻게 되리
위대하신 왕 여호와
찬양 할렐루야
찬양 할렐루야
하나님께서 통치하시네
찬양 할렐루야
찬양 할렐루야
위대하신 왕 여호와
찬양 할렐루야
찬양 할렐루야
하나님께서 통치하시네
찬양 할렐루야
찬양 할렐루야
위대하신 왕 여호와
찬양 할렐루야
찬양 할렐루야
하나님께서 통치하시네
찬양 할렐루야
찬양 할렐루야
위대하신 왕 여호와",2026-02-24 08:37:51,jbpar
온세상향한.jpg,,"온 세상 향한 
주님의 거룩한 열정이 
온 세상 위한 
주님의 놀라운 기적이 
우리에게 있네 

이 땅 가운데 
하나님의 뜻이 이뤄지게 
기도하네 
오직 주님의 영광 위해 

교회를 세우시고 
이 땅 고치소서 
나를 회복시키소서 
주님의 나라위해 
온 세상 끝날까지 

너희는 가라 모든 족속으로 
제자를 삼으라 
하늘과 땅에 모든 권세를 
네게 주리라 
아버지와 아들 성령으로 
세례를 주라 
내가 너희와 세상 끝날까지 
함께 하리라 

온 세상 향한 
주님의 거룩한 열정이 
온 세상 위한 
주님의 놀라운 기적이 
우리에게 있네 

이 땅 가운데 
하나님의 뜻이 이뤄지게 
기도하네 
오직 주님의 영광 위해 

교회를 세우시고 
이 땅 고치소서 
나를 회복시키소서 
주님의 나라위해 
온 세상 끝날까지 

너희는 가라 모든 족속으로 
제자를 삼으라 
하늘과 땅에 모든 권세를 
네게 주리라 
아버지와 아들 성령으로 
세례를 주라 
내가 너희와 세상 끝날까지 
함께 하리라 

너희는 가라 모든 족속으로 
제자를 삼으라 
하늘과 땅에 모든 권세를 
네게 주리라 
아버지와 아들 성령으로 
세례를 주라 
내가 너희와 세상 끝날까지 
함께 하리라 
함께 하리라 
함께 하리라",2026-02-24 08:37:51,jbpar
온유와위엄_온유와위엄_0181.jpg,,"Graham Kendrick
온유와 위엄 인성과 신성 완전한 조화를 이루셨네
영원하신 주 육신을 입으사 겸손히 무릎꿇고 발을 씻기셨네
오 놀라워라 온유와 위엄 굽혀 경배해 너의 하나님 너의 하나님
하나님의 본체 무죄한 주님 십자가 죽기까지 복종하셨네
생명을 주시려 십자가 달리사 저들을 용서하소서 기도했네
오 놀라워라 온유와 위엄 굽혀 경배해 너의 하나님 너의 하나님
무궁한 지혜 전능의 하나님 불멸의 사랑 나타내셨네
무한하신 주 우리를 들어 높으신 보좌로 이끄시네
오 놀라워라 온유와 위엄 굽혀 경배해 너의 하나님 너의 하나님",2026-02-24 08:37:51,jbpar
온유하고겸손하신_주님의본을받아_1496.jpg,,"온유하고 겸손하신 주님의 본을 받아
온유하고 겸손하게 섬김의
길 걸으리
평화 평화이신 주님을 본받아서
평화 평화위해 사랑으로
섬기리
자비롭고 인자하신 주님의 본을 받아
자비롭고 인자하게
섬김의 길 걸으리
사랑 사랑이신 주님의 본 받아서
사랑 사랑위해
인내로써 섬기리",2026-02-24 08:37:51,jbpar
온유한맘을주옵소서.jpg,,"부른 이 : 프레이즈 유니온 싱어즈 
부른 노래 : 온유한 맘을 주옵소서


온유한 맘을
주옵소서
주님과 같은
온유한 맘

주님의 긍휼과
주님의 눈물을
느낄 수 있는 마음
주옵소서 (x3)

주님의 긍휼과
주님의 눈물을
느낄 수 있는 마음
주옵소서",2026-02-24 08:37:51,jbpar
온인류의살길은오직하나_온인류의살길은_1481.jpg,,"온 인류의 살 길은 오직 하나
그리스도 그리스도 그리스도뿐
형제여
복음들고 온 세계로 나아가자
자매여 복음들고 온 세계로 나가자
온
인류의 살길은 오직 하나
주의 사랑 주의 사랑 주의 사랑뿐
형제여
주의 사랑 널리 널리 퍼치자
자매여 주의 사랑 널리 널리 퍼치자",2026-02-24 08:37:51,jbpar
온천하만물우러러_33.gif,,"온 천하 만물우러러 다 주를 찬양하여라
할렐루야 할렐루야
저 금빛 나는 밝은 해 저 은빛 나는 밝은 달
하나님을 찬양하라 할렐루야 할렐루야
할렐루야

힘 차게 부는 바람이 떠 가는 묘한 구름아
할렐루야 할렐루야
저 돋는 장한 아침 해 저 지는 고운 저녁 놀
하나님을 찬양하라 할렐루야 할렐루야
할렐루야

주 은혜 받은 만민아 다 꿇어 경배하여라
할렐루야 할렐루야
성 삼위일체 주님께 존귀와 영광 돌려라
주를 찬양 할렐루야 할렐루야 할렐루야
할렐루야",2026-02-24 08:37:51,jbpar
온천하만물우러러_온천하만물우러러_0210.jpg,,"온 천하 만물우러러 다 주를 찬양하여라
할렐루야 할렐루야
저 금빛 나는 밝은 해 저 은빛 나는 밝은 달
하나님을 찬양하라 할렐루야 할렐루야
할렐루야

힘 차게 부는 바람이 떠 가는 묘한 구름아
할렐루야 할렐루야
저 돋는 장한 아침 해 저 지는 고운 저녁 놀
하나님을 찬양하라 할렐루야 할렐루야
할렐루야

주 은혜 받은 만민아 다 꿇어 경배하여라
할렐루야 할렐루야
성 삼위일체 주님께 존귀와 영광 돌려라
주를 찬양 할렐루야 할렐루야 할렐루야
할렐루야",2026-02-24 08:37:51,jbpar
옳은길따르라의의길을_265.gif,C,"옳은 길 따르라 의의 길을
세계 만민의 참된 길
이 길 따라서 살기를
온 세계에 전하세
만백성이 나갈 길

어둔 밤 지나고 동튼다
환한 빛 보아라 저 빛
주 예수의 나라 이 땅에
곧 오겠네 오겠네

주 예수 따르라 승리의 주
세계 만민이 나아갈
길과 진리요 참 생명
네 창검을 부수고
다 따르라 화평 왕

어둔 밤 지나고 동튼다
환한 빛 보아라 저 빛
주 예수의 나라 이 땅에
곧 오겠네 오겠네

놀라운 이 소식 알리어라
세계 만민을 구하려
내 주 예수를 보내신
참 사랑의 하나님
만백성이 따를 길

고난 길 헤치고 찾아온 길
많은 백성을 구한 길
모두 나와서 믿으면
온 세상이 마침내
이 진리에 살겠네

어둔 밤 지나고 동튼다
환한 빛 보아라 저 빛
주 예수의 나라 이 땅에
곧 오겠네 오겠네",2026-02-24 08:37:51,jbpar
옳은길따르라의의길을_C.jpg,C,"옳은 길 따르라 의의 길을
세계 만민의 참된 길
이 길 따라서 살기를
온 세계에 전하세
만백성이 나갈 길

어둔 밤 지나고 동튼다
환한 빛 보아라 저 빛
주 예수의 나라 이 땅에
곧 오겠네 오겠네

주 예수 따르라 승리의 주
세계 만민이 나아갈
길과 진리요 참 생명
네 창검을 부수고
다 따르라 화평 왕

어둔 밤 지나고 동튼다
환한 빛 보아라 저 빛
주 예수의 나라 이 땅에
곧 오겠네 오겠네

놀라운 이 소식 알리어라
세계 만민을 구하려
내 주 예수를 보내신
참 사랑의 하나님
만백성이 따를 길

고난 길 헤치고 찾아온 길
많은 백성을 구한 길
모두 나와서 믿으면
온 세상이 마침내
이 진리에 살겠네

어둔 밤 지나고 동튼다
환한 빛 보아라 저 빛
주 예수의 나라 이 땅에
곧 오겠네 오겠네",2026-02-24 08:37:51,jbpar
옳은길따르라의의길을_E.jpg,C,"옳은 길 따르라 의의 길을
세계 만민의 참된 길
이 길 따라서 살기를
온 세계에 전하세
만백성이 나갈 길

어둔 밤 지나고 동튼다
환한 빛 보아라 저 빛
주 예수의 나라 이 땅에
곧 오겠네 오겠네

주 예수 따르라 승리의 주
세계 만민이 나아갈
길과 진리요 참 생명
네 창검을 부수고
다 따르라 화평 왕

어둔 밤 지나고 동튼다
환한 빛 보아라 저 빛
주 예수의 나라 이 땅에
곧 오겠네 오겠네

놀라운 이 소식 알리어라
세계 만민을 구하려
내 주 예수를 보내신
참 사랑의 하나님
만백성이 따를 길

고난 길 헤치고 찾아온 길
많은 백성을 구한 길
모두 나와서 믿으면
온 세상이 마침내
이 진리에 살겠네

어둔 밤 지나고 동튼다
환한 빛 보아라 저 빛
주 예수의 나라 이 땅에
곧 오겠네 오겠네",2026-02-24 08:37:51,jbpar
와서주를찬양해_와서주를찬양해_0759.jpg,,"와서 주를 찬양해 살아계신 주께 경배드리세
와서 주를 찬양해 살아계신 주께 다 경배해
새 예루살렘 거룩한 성일세 슬픔없고 어둠이 없다네
나팔소리 들려 온다네 가보세 그성으로
와서 주를 찬양해 살아계신 주께 다 경배해
와서 주를 찬양해 살아계신 주께 다 경배해
그의 권세 놀라와 이 세상 심판 하시리
그 거룩한 예루살렘 성에서 이 세상 다스리리",2026-02-24 08:37:51,jbpar
완전한사랑_288.gif,,"나 이제 모든걸 그대로 간직한체
이세상을 떠나려 해요

내 남은 사랑은 더 이상 원치 않아 
내 모습도 지우려 해요

이세상이 내사랑 받아 줄 수 없다면 
나도 남아 있을 수 없어  
그대 기다릴께요 
우리 남은 사랑 완전해질
저 다음 세상 에서 

나 이런 이유로 그대를 여기에
남겨둔체 떠나려 해요

내눈에 흐르는 선홍빛 눈물들이 
추억 으로 잠들려 해요

나 그대를 이렇게 떠날 수 있을 만큼
헤어짐이 두렵진 않아

간절한 소망 으로 끊나 버린 사랑
완전하게 묻을 수 있을 테니

나 이런 이유로 그대를 
여기에 남겨둔체
떠나려 해요

나 저 다음세상 먼저가서 기다릴께요 
다시 내게 오실때까지..",2026-02-24 08:37:51,jbpar
